datetime,temp,precip,cloudcover,solarradiation
2018-03-02T22:00:00,37.4,0.07,100,0
2018-03-02T23:00:00,37.3,0.06,100,0
2018-03-03T00:00:00,38.6,0.03,99,0
2018-03-03T01:00:00,38.9,0.02,94,0
2018-03-03T02:00:00,40,0.03,92,0
2018-03-03T03:00:00,39.5,0,100,0
2018-03-03T04:00:00,39.4,0,100,0
2018-03-03T05:00:00,39.7,0,100,0
2018-03-03T06:00:00,39.7,0,100,20
2018-03-03T07:00:00,39.2,0,100,6
2018-03-03T08:00:00,40.8,0,100,34
2018-03-03T09:00:00,40.4,0,100,83
2018-03-03T10:00:00,41.7,0,99,170
2018-03-03T11:00:00,41.9,0.01,99,457
2018-03-03T12:00:00,41.3,0,99,288
2018-03-03T13:00:00,41.3,0,100,233
2018-03-03T14:00:00,41.2,0,100,193
2018-03-03T15:00:00,41.4,0,100,169
2018-03-03T16:00:00,41.6,0,100,131
2018-03-03T17:00:00,41.6,0,100,60
2018-03-03T18:00:00,41.6,0,100,3
2018-03-03T19:00:00,41.6,0,100,0
2018-03-03T20:00:00,42.1,0,100,0
2018-03-03T21:00:00,41.7,0,100,0
2018-03-03T22:00:00,41.7,0,100,0
2018-03-03T23:00:00,41.3,0,100,0
2018-03-04T00:00:00,40.9,0,100,0
2018-03-04T01:00:00,40.8,0,99,0
2018-03-04T02:00:00,40.8,0,100,0
2018-03-04T03:00:00,38.5,0.01,99,0
2018-03-04T04:00:00,38.3,0,100,0
2018-03-04T05:00:00,38.6,0,100,0
2018-03-04T06:00:00,39,0,100,37.6
2018-03-04T07:00:00,39.3,0,100,20
2018-03-04T08:00:00,39.8,0,100,93
2018-03-04T09:00:00,40.8,0,83.4,182
2018-03-04T10:00:00,39.2,0,99,215
2018-03-04T11:00:00,40.1,0,100,283
2018-03-04T12:00:00,40.3,0,100,249
2018-03-04T13:00:00,42,0,94.5,296
2018-03-04T14:00:00,41.4,0,100,620
2018-03-04T15:00:00,40.4,0,94.4,366
2018-03-04T16:00:00,39.7,0,96.3,229
2018-03-04T17:00:00,38.9,0,65.9,78
2018-03-04T18:00:00,38.3,0,95.4,6
2018-03-04T19:00:00,38.3,0,99,0
2018-03-04T20:00:00,38.6,0,100,0
2018-03-04T21:00:00,39,0,100,0
2018-03-04T22:00:00,38.2,0.01,99,0
2018-03-04T23:00:00,37.5,0,99,0
2018-03-05T00:00:00,35.9,0.01,100,0
2018-03-05T01:00:00,36.4,0,99,0
2018-03-05T02:00:00,35.5,0.01,100,0
2018-03-05T03:00:00,35.6,0.02,100,0
2018-03-05T04:00:00,35.6,0.02,100,0
2018-03-05T05:00:00,35.6,0.02,100,0
2018-03-05T06:00:00,36.3,0.01,100,8.9
2018-03-05T07:00:00,37.2,0.01,100,5
2018-03-05T08:00:00,37.4,0.01,100,35
2018-03-05T09:00:00,37.5,0,99,50
2018-03-05T10:00:00,38.1,0,100,102
2018-03-05T11:00:00,39,0,99,187
2018-03-05T12:00:00,38.7,0,99,236
2018-03-05T13:00:00,41.1,0,99,184
2018-03-05T14:00:00,41.6,0,95.4,168
2018-03-05T15:00:00,42.1,0,99,146
2018-03-05T16:00:00,41.9,0,91.7,244
2018-03-05T17:00:00,41,0,76.6,98
2018-03-05T18:00:00,39.7,0,32.1,16
2018-03-05T19:00:00,39.5,0,32.1,0
2018-03-05T20:00:00,39.3,0,45.9,0
2018-03-05T21:00:00,39.9,0,92.6,0
2018-03-05T22:00:00,39.9,0,94.5,0
2018-03-05T23:00:00,39.9,0,100,0
2018-03-06T00:00:00,39.6,0,100,0
2018-03-06T01:00:00,38.8,0,100,0
2018-03-06T02:00:00,38.1,0,100,0
2018-03-06T03:00:00,37.4,0,100,0
2018-03-06T04:00:00,37,0,100,0
2018-03-06T05:00:00,36.5,0,100,0
2018-03-06T06:00:00,36.1,0,100,41.5
2018-03-06T07:00:00,36.1,0,100,10
2018-03-06T08:00:00,36.5,0,100,46
2018-03-06T09:00:00,36.4,0,100,98
2018-03-06T10:00:00,37.5,0,100,229
2018-03-06T11:00:00,37.7,0,95.8,222
2018-03-06T12:00:00,37.7,0,100,325
2018-03-06T13:00:00,39.1,0,100,439
2018-03-06T14:00:00,38.3,0,96.5,464
2018-03-06T15:00:00,38.2,0,100,226
2018-03-06T16:00:00,38.3,0,100,247
2018-03-06T17:00:00,37.4,0,83.9,77
2018-03-06T18:00:00,36.9,0,100,7
2018-03-06T19:00:00,36.4,0,100,0
2018-03-06T20:00:00,35.5,0,96.5,0
2018-03-06T21:00:00,35.4,0,83.9,0
2018-03-06T22:00:00,35.3,0,100,0
2018-03-06T23:00:00,35.8,0,100,0
2018-03-07T00:00:00,35.2,0,100,0
2018-03-07T01:00:00,35.2,0,98,0
2018-03-07T02:00:00,35,0,60.3,0
2018-03-07T03:00:00,36,0,96.5,0
2018-03-07T04:00:00,36,0,100,0
2018-03-07T05:00:00,35.8,0,100,0
2018-03-07T06:00:00,36.7,0,96.5,44.1
2018-03-07T07:00:00,37.2,0,94.5,25
2018-03-07T08:00:00,38.1,0,100,30
2018-03-07T09:00:00,38.6,0.01,100,62
2018-03-07T10:00:00,39.5,0,100,105
2018-03-07T11:00:00,39.7,0,100,121
2018-03-07T12:00:00,39.8,0.01,100,135
2018-03-07T13:00:00,40,0,100,104
2018-03-07T14:00:00,39.9,0.03,100,77
2018-03-07T15:00:00,39.8,0.02,100,56
2018-03-07T16:00:00,40.3,0.04,100,33
2018-03-07T17:00:00,40.6,0.05,100,12
2018-03-07T18:00:00,41.1,0.08,100,1
2018-03-07T19:00:00,41,0.19,100,0
2018-03-07T20:00:00,41.3,0.24,100,0
2018-03-07T21:00:00,41.6,0.17,100,0
2018-03-07T22:00:00,42.3,0.08,100,0
2018-03-07T23:00:00,40.6,0.11,100,0
2018-03-08T00:00:00,39.4,0.08,100,0
2018-03-08T01:00:00,38.1,0.13,74,0
2018-03-08T02:00:00,37.9,0.05,100,0
2018-03-08T03:00:00,37.2,0.05,100,0
2018-03-08T04:00:00,36.3,0.05,100,0
2018-03-08T05:00:00,35.7,0.03,100,0
2018-03-08T06:00:00,34.8,0.03,100,27.2
2018-03-08T07:00:00,34,0.02,100,6
2018-03-08T08:00:00,33,0.01,100,21
2018-03-08T09:00:00,33.6,0,100,88
2018-03-08T10:00:00,34.6,0,100,266
2018-03-08T11:00:00,36,0,100,330
2018-03-08T12:00:00,36.5,0,100,445
2018-03-08T13:00:00,37.1,0,100,245
2018-03-08T14:00:00,38,0,100,237
2018-03-08T15:00:00,38,0,100,147
2018-03-08T16:00:00,38.8,0,100,135
2018-03-08T17:00:00,38.8,0,100,43
2018-03-08T18:00:00,38.3,0,100,3
2018-03-08T19:00:00,38.2,0,100,0
2018-03-08T20:00:00,37.7,0,100,0
2018-03-08T21:00:00,37.1,0,100,0
2018-03-08T22:00:00,36.5,0,100,0
2018-03-08T23:00:00,35.5,0,100,0
2018-03-09T00:00:00,34.9,0,96.5,0
2018-03-09T01:00:00,33.9,0,100,0
2018-03-09T02:00:00,33.7,0,100,0
2018-03-09T03:00:00,32,0,87,0
2018-03-09T04:00:00,30.9,0,21,0
2018-03-09T05:00:00,28.7,0,18,0
2018-03-09T06:00:00,29.2,0,5,1
2018-03-09T07:00:00,30.5,0,0,43
2018-03-09T08:00:00,32.8,0,32.1,326.9
2018-03-09T09:00:00,34.7,0,33.6,431
2018-03-09T10:00:00,36,0,69.3,638
2018-03-09T11:00:00,35.7,0,96.5,468
2018-03-09T12:00:00,36.7,0,100,328
2018-03-09T13:00:00,37,0,98,443
2018-03-09T14:00:00,37.6,0,98,367
2018-03-09T15:00:00,37.9,0,100,171
2018-03-09T16:00:00,38.3,0,98,183
2018-03-09T17:00:00,37.7,0,91,75
2018-03-09T18:00:00,37.3,0,71.5,7
2018-03-09T19:00:00,36.9,0,58.7,0
2018-03-09T20:00:00,35.3,0,94.5,0
2018-03-09T21:00:00,34.4,0,53.5,0
2018-03-09T22:00:00,35.3,0,0,0
2018-03-09T23:00:00,34.7,0,0,0
2018-03-10T00:00:00,33.9,0,0,0
2018-03-10T01:00:00,34.4,0,0,0
2018-03-10T02:00:00,34.4,0,32.1,0
2018-03-10T03:00:00,33.5,0,16,0
2018-03-10T04:00:00,33.9,0,74.7,0
2018-03-10T05:00:00,33.4,0,13.8,0
2018-03-10T06:00:00,33,0,0,1
2018-03-10T07:00:00,33.9,0,0,38
2018-03-10T08:00:00,36.2,0,0,258
2018-03-10T09:00:00,38.2,0,13.8,443
2018-03-10T10:00:00,40,0,69.5,569
2018-03-10T11:00:00,41.4,0,89,539
2018-03-10T12:00:00,42.2,0,89,508
2018-03-10T13:00:00,42.3,0,94.5,688
2018-03-10T14:00:00,41.5,0,100,264
2018-03-10T15:00:00,41,0,100,239
2018-03-10T16:00:00,40.8,0,98,120
2018-03-10T17:00:00,39.7,0,98,144
2018-03-10T18:00:00,38.8,0,69.5,13
2018-03-10T19:00:00,37.7,0,0,0
2018-03-10T20:00:00,36.9,0,0,0
2018-03-10T21:00:00,35.8,0,0,0
2018-03-10T22:00:00,35.3,0,0,0
2018-03-10T23:00:00,34.4,0,0,0
2018-03-11T00:00:00,33.5,0,0,0
2018-03-11T01:00:00,33,0,0,0
2018-03-11T03:00:00,31.8,0,0,0
2018-03-11T04:00:00,31.6,0,0,0
2018-03-11T05:00:00,31,0,0,0
2018-03-11T06:00:00,31,0,0,0.1
2018-03-11T07:00:00,31,0,0,1
2018-03-11T08:00:00,32.4,0,0,46
2018-03-11T09:00:00,35.2,0,0,264
2018-03-11T10:00:00,38.3,0,0,448
2018-03-11T11:00:00,40.4,0,0,601
2018-03-11T12:00:00,41.4,0,24.9,692
2018-03-11T13:00:00,42.3,0,73,731
2018-03-11T14:00:00,44.4,0,62.5,583
2018-03-11T15:00:00,44.9,0,5,668
2018-03-11T16:00:00,45.9,0,76.5,232
2018-03-11T17:00:00,45.6,0,16.1,341
2018-03-11T18:00:00,44.6,0,62,106
2018-03-11T19:00:00,41.6,0,100,10
2018-03-11T20:00:00,40.3,0,100,0
2018-03-11T21:00:00,39.5,0,100,0
2018-03-11T22:00:00,38.6,0,100,0
2018-03-11T23:00:00,38,0,78.5,0
2018-03-12T00:00:00,32.8,0,22.6,0
2018-03-12T01:00:00,30.7,0,0,0
2018-03-12T02:00:00,29.2,0,0,0
2018-03-12T03:00:00,28.8,0,0,0
2018-03-12T04:00:00,27.2,0,0,0
2018-03-12T05:00:00,28.3,0,0,0
2018-03-12T06:00:00,28.6,0,0,0.3
2018-03-12T07:00:00,28.7,0,0,1
2018-03-12T08:00:00,32,0,0,46
2018-03-12T09:00:00,38.6,0,0,197
2018-03-12T10:00:00,42,0,44.4,409
2018-03-12T11:00:00,43.1,0,69.5,341
2018-03-12T12:00:00,42.3,0,100,315
2018-03-12T13:00:00,43.7,0,94.5,226
2018-03-12T14:00:00,44.3,0,100,110
2018-03-12T15:00:00,43.6,0,94.5,95
2018-03-12T16:00:00,42.9,0,76.7,186
2018-03-12T17:00:00,42.2,0,24.8,137
2018-03-12T18:00:00,40.8,0,51.8,61
2018-03-12T19:00:00,39.7,0,50,8
2018-03-12T20:00:00,39.4,0,50,0
2018-03-12T21:00:00,38.9,0,57,0
2018-03-12T22:00:00,38.8,0,98,0
2018-03-12T23:00:00,39.1,0,94.5,0
2018-03-13T00:00:00,39.5,0,100,0
2018-03-13T01:00:00,39.7,0,100,0
2018-03-13T02:00:00,37.8,0.02,100,0
2018-03-13T03:00:00,36.4,0.08,100,0
2018-03-13T04:00:00,35.3,0.07,100,0
2018-03-13T05:00:00,34.4,0.07,90.8,0
2018-03-13T06:00:00,34.4,0.07,74.8,0.2
2018-03-13T07:00:00,34.4,0.07,48.8,37.1
2018-03-13T08:00:00,34.2,0.06,74.8,2
2018-03-13T09:00:00,33.6,0.04,74.8,5
2018-03-13T10:00:00,33.4,0.06,48.8,14
2018-03-13T11:00:00,33.1,0.06,85.1,47
2018-03-13T12:00:00,32.9,0.01,59.8,67
2018-03-13T13:00:00,33.7,0.02,100,61
2018-03-13T14:00:00,32.9,0.03,59.8,61
2018-03-13T15:00:00,32.7,0.01,59.8,53
2018-03-13T16:00:00,32.6,0.02,59.8,37
2018-03-13T17:00:00,31.7,0.08,56.3,25
2018-03-13T18:00:00,31.7,0.02,56.3,17
2018-03-13T19:00:00,32.1,0.01,81.1,3
2018-03-13T20:00:00,32.6,0.01,100,0
2018-03-13T21:00:00,31.9,0,99,0
2018-03-13T22:00:00,32,0,100,0
2018-03-13T23:00:00,31.9,0,95.7,0
2018-03-14T00:00:00,31.9,0,96.1,0
2018-03-14T01:00:00,31.9,0,100,0
2018-03-14T02:00:00,31.8,0,100,0
2018-03-14T03:00:00,30.6,0,46.3,0
2018-03-14T04:00:00,29.8,0,0,0
2018-03-14T05:00:00,30,0,0,0
2018-03-14T06:00:00,30,0,0,0.6
2018-03-14T07:00:00,30,0,0,1
2018-03-14T08:00:00,30.5,0,0,50
2018-03-14T09:00:00,32.5,0,0,205
2018-03-14T10:00:00,33.6,0,51.1,460
2018-03-14T11:00:00,35.2,0.01,49.4,491
2018-03-14T12:00:00,35.9,0.01,69.6,583
2018-03-14T13:00:00,37.2,0,49,706
2018-03-14T14:00:00,37.9,0,46.9,721
2018-03-14T15:00:00,37.9,0,24.3,671
2018-03-14T16:00:00,38.2,0,77.3,544
2018-03-14T17:00:00,38.3,0,35.7,371
2018-03-14T18:00:00,38.3,0,0,176
2018-03-14T19:00:00,36.8,0,3.6,13
2018-03-14T20:00:00,35.5,0,13.8,0
2018-03-14T21:00:00,35.8,0,98,0
2018-03-14T22:00:00,35.2,0,89,0
2018-03-14T23:00:00,34.9,0,100,0
2018-03-15T00:00:00,33.9,0,100,0
2018-03-15T01:00:00,33,0,100,0
2018-03-15T02:00:00,33,0,100,0
2018-03-15T03:00:00,33,0,100,0
2018-03-15T04:00:00,33.2,0,100,0
2018-03-15T05:00:00,33.2,0,100,0
2018-03-15T06:00:00,33.2,0,22.6,0.5
2018-03-15T07:00:00,33.2,0,49.9,5
2018-03-15T08:00:00,33.9,0,44.6,35
2018-03-15T09:00:00,34.9,0,42.4,202
2018-03-15T10:00:00,36.9,0,16.1,439
2018-03-15T11:00:00,38.6,0,8.8,607
2018-03-15T12:00:00,39.5,0,5,735
2018-03-15T13:00:00,39.7,0,5,765
2018-03-15T14:00:00,40.4,0,29.9,756
2018-03-15T15:00:00,41.6,0,53.3,682
2018-03-15T16:00:00,42,0,29.8,459
2018-03-15T17:00:00,41.2,0,69.5,237
2018-03-15T18:00:00,41.2,0,85.5,167
2018-03-15T19:00:00,39.5,0,81.5,18
2018-03-15T20:00:00,38.8,0,32.1,0
2018-03-15T21:00:00,37.4,0,0,0
2018-03-15T22:00:00,36.5,0,0,0
2018-03-15T23:00:00,36,0,13.8,0
2018-03-16T00:00:00,35.1,0,44.4,0
2018-03-16T01:00:00,34.9,0,0,0
2018-03-16T02:00:00,33.5,0,0,0
2018-03-16T03:00:00,32.4,0,0,0
2018-03-16T04:00:00,31,0,0,0
2018-03-16T05:00:00,31,0,0,0
2018-03-16T06:00:00,30.8,0,0,1.2
2018-03-16T07:00:00,30.8,0,0,2
2018-03-16T08:00:00,32.2,0,0,73
2018-03-16T09:00:00,33.9,0,0,407.5
2018-03-16T10:00:00,35.2,0,33.8,488
2018-03-16T11:00:00,34.9,0,98,499
2018-03-16T12:00:00,35.5,0,98,469
2018-03-16T13:00:00,35.7,0,98,380
2018-03-16T14:00:00,36.8,0,100,367
2018-03-16T15:00:00,37.6,0,98,325
2018-03-16T16:00:00,37.4,0,100,238
2018-03-16T17:00:00,37.4,0,94.5,214
2018-03-16T18:00:00,36.3,0,48.1,114
2018-03-16T19:00:00,35.3,0,89,16
2018-03-16T20:00:00,33.9,0,16.1,0
2018-03-16T21:00:00,32.5,0,22.6,0
2018-03-16T22:00:00,31,0,8.8,0
2018-03-16T23:00:00,29.6,0,0,0
2018-03-17T00:00:00,28.7,0,0,0
2018-03-17T01:00:00,27.8,0,0,0
2018-03-17T02:00:00,27.9,0,0,0
2018-03-17T03:00:00,27,0,44.4,0
2018-03-17T04:00:00,27.3,0,45.9,0
2018-03-17T05:00:00,27.2,0,0,0
2018-03-17T06:00:00,26.3,0,0,1.6
2018-03-17T07:00:00,25.9,0,0,2
2018-03-17T08:00:00,27.3,0,0,77
2018-03-17T09:00:00,29.3,0,0,284
2018-03-17T10:00:00,31.8,0,0,478
2018-03-17T11:00:00,33.9,0,0,634
2018-03-17T12:00:00,36.4,0,0,742
2018-03-17T13:00:00,37.4,0,13.8,792
2018-03-17T14:00:00,38.2,0,22.6,776
2018-03-17T15:00:00,40.8,0,0,699
2018-03-17T16:00:00,42.4,0,16.1,562
2018-03-17T17:00:00,42.8,0,66,391
2018-03-17T18:00:00,36.3,0,88.8,196
2018-03-17T19:00:00,32.2,0,18.7,24
2018-03-17T20:00:00,30.1,0,5,0
2018-03-17T21:00:00,28.6,0,0,0
2018-03-17T22:00:00,27.5,0,0,0
2018-03-17T23:00:00,25.6,0,0,0
2018-03-18T00:00:00,24.9,0,0,0
2018-03-18T01:00:00,23.1,0,0,0
2018-03-18T02:00:00,22,0,0,0
2018-03-18T03:00:00,21.4,0,0,0
2018-03-18T04:00:00,20.4,0,0,0
2018-03-18T05:00:00,18.6,0,0,0
2018-03-18T06:00:00,17.3,0,0,2.3
2018-03-18T07:00:00,17.3,0,89,4
2018-03-18T08:00:00,18.3,0,8.8,88
2018-03-18T09:00:00,20.3,0,0,310
2018-03-18T10:00:00,22,0,0,500
2018-03-18T11:00:00,24.2,0,0,656
2018-03-18T12:00:00,26.1,0,0,758
2018-03-18T13:00:00,27.8,0,0,803
2018-03-18T14:00:00,29.6,0,0,786
2018-03-18T15:00:00,31.8,0,0,707
2018-03-18T16:00:00,32.8,0,0,574
2018-03-18T17:00:00,33.8,0,0,399
2018-03-18T18:00:00,33.3,0,0,201
2018-03-18T19:00:00,30.8,0,0,26
2018-03-18T20:00:00,29,0,0,0
2018-03-18T21:00:00,28.8,0,0,0
2018-03-18T22:00:00,26.9,0,0,0
2018-03-18T23:00:00,23.2,0,0,0
2018-03-19T00:00:00,22.5,0,0,0
2018-03-19T01:00:00,21.3,0,0,0
2018-03-19T02:00:00,23,0,0,0
2018-03-19T03:00:00,23.4,0,0,0
2018-03-19T04:00:00,22.9,0,18,0
2018-03-19T05:00:00,23,0,100,0
2018-03-19T06:00:00,22.3,0,94.5,2.5
2018-03-19T07:00:00,21.5,0,34,4
2018-03-19T08:00:00,22.6,0,0,89
2018-03-19T09:00:00,25.1,0,0,319
2018-03-19T10:00:00,26.5,0,0,512
2018-03-19T11:00:00,28.3,0,0,666
2018-03-19T12:00:00,30.8,0,0,770
2018-03-19T13:00:00,32.6,0,0,813
2018-03-19T14:00:00,33.9,0,0,795
2018-03-19T15:00:00,35.3,0,0,715
2018-03-19T16:00:00,36.9,0,0,579
2018-03-19T17:00:00,37.6,0,0,402
2018-03-19T18:00:00,37.1,0,0,203
2018-03-19T19:00:00,35.1,0,0,26
2018-03-19T20:00:00,33.5,0,0,0
2018-03-19T21:00:00,31.4,0,0,0
2018-03-19T22:00:00,30.2,0,0,0
2018-03-19T23:00:00,29.5,0,0,0
2018-03-20T00:00:00,28.6,0,0,0
2018-03-20T01:00:00,28.7,0,0,0
2018-03-20T02:00:00,27.5,0,0,0
2018-03-20T03:00:00,27.1,0,0,0
2018-03-20T04:00:00,25.4,0,0,0
2018-03-20T05:00:00,24.8,0,0,0
2018-03-20T06:00:00,24.4,0,0,3.5
2018-03-20T07:00:00,24,0,0,4
2018-03-20T08:00:00,26.8,0,0,89
2018-03-20T09:00:00,28.5,0,0,292
2018-03-20T10:00:00,31.2,0,0,413
2018-03-20T11:00:00,33,0,0,603
2018-03-20T12:00:00,35.6,0,0,707
2018-03-20T13:00:00,35.3,0,0,583
2018-03-20T14:00:00,36.3,0,0,454
2018-03-20T15:00:00,35.9,0,0,453
2018-03-20T16:00:00,35.9,0,0,262
2018-03-20T17:00:00,35.4,0,0,139
2018-03-20T18:00:00,34.4,0,0,64
2018-03-20T19:00:00,33.6,0,8.8,10
2018-03-20T20:00:00,33.6,0,50.1,0
2018-03-20T21:00:00,34.2,0,0,0
2018-03-20T22:00:00,34,0,28.6,0
2018-03-20T23:00:00,34.7,0,48.1,0
2018-03-21T00:00:00,35.5,0,32.1,0
2018-03-21T01:00:00,36.4,0,63.9,0
2018-03-21T02:00:00,37.8,0,100,0
2018-03-21T03:00:00,38.3,0,98,0
2018-03-21T04:00:00,38,0,94.5,0
2018-03-21T05:00:00,37.9,0,100,0
2018-03-21T06:00:00,37.9,0,100,0.8
2018-03-21T07:00:00,37.9,0,100,1
2018-03-21T08:00:00,37.9,0,100,23
2018-03-21T09:00:00,37.9,0,100,41
2018-03-21T10:00:00,38,0,100,68
2018-03-21T11:00:00,37.7,0,100,81
2018-03-21T12:00:00,37.4,0,100,135
2018-03-21T13:00:00,37.4,0,100,176
2018-03-21T14:00:00,35.5,0,98,165
2018-03-21T15:00:00,34.4,0,100,158
2018-03-21T16:00:00,34.4,0.01,100,128
2018-03-21T17:00:00,34.2,0.01,100,59
2018-03-21T18:00:00,35.5,0.01,100,31
2018-03-21T19:00:00,34.9,0.01,100,5
2018-03-21T20:00:00,36.2,0.01,100,0
2018-03-21T21:00:00,36.5,0.01,100,0
2018-03-21T22:00:00,36.4,0.01,100,0
2018-03-21T23:00:00,36.4,0.04,100,0
2018-03-22T00:00:00,35.5,0.07,100,0
2018-03-22T01:00:00,35.2,0.06,100,0
2018-03-22T02:00:00,35.3,0.05,100,0
2018-03-22T03:00:00,34.9,0.05,100,0
2018-03-22T04:00:00,34.6,0.03,100,0
2018-03-22T05:00:00,34.4,0.03,100,0
2018-03-22T06:00:00,34.6,0.03,100,0.9
2018-03-22T07:00:00,34.6,0.02,100,1
2018-03-22T08:00:00,34.1,0.02,100,57
2018-03-22T09:00:00,34.2,0.01,100,91
2018-03-22T10:00:00,34.2,0.01,100,184
2018-03-22T11:00:00,34.9,0.01,100,274
2018-03-22T12:00:00,35.1,0,100,258
2018-03-22T13:00:00,35.2,0,100,209
2018-03-22T14:00:00,36.2,0,100,235
2018-03-22T15:00:00,36.9,0,100,211
2018-03-22T16:00:00,37.7,0,100,225
2018-03-22T17:00:00,36.8,0.01,100,130
2018-03-22T18:00:00,37.1,0.01,100,56
2018-03-22T19:00:00,36.8,0,100,14
2018-03-22T20:00:00,36.9,0,100,0
2018-03-22T21:00:00,35.9,0,100,0
2018-03-22T22:00:00,35.5,0,100,0
2018-03-22T23:00:00,34.8,0,28.6,0
2018-03-23T00:00:00,33.8,0,13.8,0
2018-03-23T01:00:00,33.2,0,0,0
2018-03-23T02:00:00,32.4,0,0,0
2018-03-23T03:00:00,31.3,0,23.9,0
2018-03-23T04:00:00,31.6,0,0,0
2018-03-23T05:00:00,30.1,0,0,0
2018-03-23T06:00:00,29.9,0,0,3.3
2018-03-23T07:00:00,28.8,0,0,5
2018-03-23T08:00:00,33.6,0,0,122
2018-03-23T09:00:00,36.6,0,0,275
2018-03-23T10:00:00,39.4,0,0,424
2018-03-23T11:00:00,40.5,0,0,628
2018-03-23T12:00:00,41.8,0,13.8,671
2018-03-23T13:00:00,41.5,0,0,720
2018-03-23T14:00:00,41.6,0,16,720
2018-03-23T15:00:00,41.4,0,16,580
2018-03-23T16:00:00,41,0,9,512
2018-03-23T17:00:00,41,0,16,313
2018-03-23T18:00:00,39.8,0,18,129
2018-03-23T19:00:00,38.2,0,31.7,31
2018-03-23T20:00:00,37.1,0,62.4,0
2018-03-23T21:00:00,35.9,0,67.9,0
2018-03-23T22:00:00,33.6,0,54.7,0
2018-03-23T23:00:00,32.6,0,54.7,0
2018-03-24T00:00:00,30.7,0,15.1,0
2018-03-24T01:00:00,30.4,0,35.2,0
2018-03-24T02:00:00,30.8,0,50.1,0
2018-03-24T03:00:00,31,0,75.1,0
2018-03-24T04:00:00,33.6,0,42.9,0
2018-03-24T05:00:00,33.1,0,26.8,0
2018-03-24T06:00:00,34,0,76.7,5.2
2018-03-24T07:00:00,35,0,76.7,10
2018-03-24T08:00:00,36.8,0,100,68
2018-03-24T09:00:00,39.4,0,100,402
2018-03-24T10:00:00,40.8,0,98,508.1
2018-03-24T11:00:00,42.6,0,100,555
2018-03-24T12:00:00,43.8,0,100,526.3
2018-03-24T13:00:00,45.6,0,100,445.3
2018-03-24T14:00:00,44.6,0,94.5,358.3
2018-03-24T15:00:00,44.6,0,89,257.8
2018-03-24T16:00:00,43.9,0,94.5,171.1
2018-03-24T17:00:00,43.6,0,59,81.8
2018-03-24T18:00:00,42.3,0,67.9,11.5
2018-03-24T19:00:00,40.3,0,67.9,0
2018-03-24T20:00:00,38.8,0,96.5,0
2018-03-24T21:00:00,38.1,0,83.9,0
2018-03-24T22:00:00,35.4,0,40.9,0
2018-03-24T23:00:00,35.2,0,45.8,0
2018-03-25T00:00:00,36,0.01,58.7,0
2018-03-25T01:00:00,35.8,0,98,0
2018-03-25T02:00:00,35.5,0.01,98,0
2018-03-25T03:00:00,34.2,0,100,0
2018-03-25T04:00:00,33.9,0.01,100,0
2018-03-25T05:00:00,34.4,0.01,96.5,0
2018-03-25T06:00:00,34.7,0.01,100,5.4
2018-03-25T07:00:00,33.9,0.01,96.5,109.9
2018-03-25T08:00:00,34.4,0,96.5,276.1
2018-03-25T09:00:00,35.2,0.01,98,408.3
2018-03-25T10:00:00,35.8,0,100,479.1
2018-03-25T11:00:00,35.7,0,100,542.5
2018-03-25T12:00:00,35.8,0,100,564.5
2018-03-25T13:00:00,36.9,0,100,527.8
2018-03-25T14:00:00,36.3,0,100,454.6
2018-03-25T15:00:00,34.9,0,100,355.8
2018-03-25T16:00:00,36.8,0,98,254
2018-03-25T17:00:00,36.5,0,94.5,280
2018-03-25T18:00:00,35.3,0,98,103
2018-03-25T19:00:00,34.9,0,61.9,28
2018-03-25T20:00:00,34.4,0,50.9,0
2018-03-25T21:00:00,34.5,0,42.4,0
2018-03-25T22:00:00,34.6,0,82,0
2018-03-25T23:00:00,34.1,0,28.6,0
2018-03-26T00:00:00,34.4,0,57.1,0
2018-03-26T01:00:00,34.9,0,73.1,0
2018-03-26T02:00:00,34.7,0,87,0
2018-03-26T03:00:00,35,0,94.5,0
2018-03-26T04:00:00,33.4,0,44.8,0
2018-03-26T05:00:00,33.1,0,39.9,0
2018-03-26T06:00:00,32.6,0,25.3,8
2018-03-26T07:00:00,33.1,0,12.1,142.9
2018-03-26T08:00:00,36,0,12.1,346.3
2018-03-26T09:00:00,37.9,0,32.8,539.8
2018-03-26T10:00:00,38.7,0,17.9,698.8
2018-03-26T11:00:00,39,0,14.6,808
2018-03-26T12:00:00,39.4,0,28.6,855.5
2018-03-26T13:00:00,40,0,16.1,839
2018-03-26T14:00:00,38.9,0,28.6,754.8
2018-03-26T15:00:00,39.5,0,16.1,620.3
2018-03-26T16:00:00,38,0,28.6,620
2018-03-26T17:00:00,37.3,0,16.1,403
2018-03-26T18:00:00,36,0,16.1,209
2018-03-26T19:00:00,34.1,0,16.1,21
2018-03-26T20:00:00,33,0,16.1,0
2018-03-26T21:00:00,32.9,0,8.8,0
2018-03-26T22:00:00,32.9,0,0,0
2018-03-26T23:00:00,33.2,0,0,0
2018-03-27T00:00:00,32.6,0,8.8,0
2018-03-27T01:00:00,31.8,0,0,0
2018-03-27T02:00:00,30.8,0,0,0
2018-03-27T03:00:00,30.4,0,0,0
2018-03-27T04:00:00,31.9,0,0,0
2018-03-27T05:00:00,33.1,0,0,0
2018-03-27T06:00:00,32.2,0,0,10.2
2018-03-27T07:00:00,31.3,0,0,8
2018-03-27T08:00:00,34.6,0,0,136
